spec,family,rp,out,preproc,extractor,params,spec_sim,codec,task,seed,dim,F,C,epochs,sim,weight,multi,proto_bits,quant_train,val_acc,id_acc,margin_id,geom_fid,fit_s,acc_noise_0.5,acc_drop_0.2,acc_flip_0.05,mem_kb,vec_bits,ops_per_query,ext_bits,ext_ops,rp_density,rp_rank,acc_shift_6,margin_ood,acc_shift_12,acc_shift_18
raw+gauss,linear,gaussian,bipolar,none,raw,,,,linear,0,4096,64,30,30,cosine,uniform,1,32,0,0.996666669845581,0.9959999918937683,0.260096937417984,0.9832167550986861,0.275,0.9866666793823242,0.9833333492279053,0.9959999918937683,1504.0,1.0,389120,0,0,1.0,64.0,,,,
raw+signrff,rff,rff,bipolar,none,raw,"{""bw_select"": ""val""}",,,linear,0,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9959999918937683,0.14013239741325378,0.6897213786702145,0.047,0.9900000095367432,0.9819999933242798,0.996666669845581,1520.0,32.0,389120,0,0,,,,,,
raw+learned,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,,linear,0,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.996666669845581,0.422369122505188,0.7218628986878775,0.669,0.9873332977294922,0.984666645526886,0.996666669845581,1504.5,1.0,389248,0,0,,,,,,
randmlp+gauss,linear,gaussian,bipolar,none,randmlp,,,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9175000190734863,0.9246666431427002,0.08720507472753525,0.9830282989729923,0.02,0.4266666769981384,0.8880000114440918,0.918666660785675,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
randmlp+signrff,rff,rff,bipolar,none,randmlp,"{""bw_select"": ""val""}",,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9300000071525574,0.934666633605957,0.04284724220633507,0.590684077838516,0.048,0.3386666774749756,0.8833333253860474,0.9139999747276306,2544.0,32.0,651264,798720,24704,,,,,,
randmlp+learned,learned,learned,bipolar,none,randmlp,"{""epochs"": 60}",,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9766666889190674,0.9773333072662354,0.3219064176082611,0.5680035154501956,0.321,0.2759999930858612,0.8999999761581421,0.9766666293144226,2529.0,1.0,651520,798720,24704,,,,,,
ce+gauss,linear,gaussian,bipolar,none,ce,,,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9900000095367432,0.9913333058357239,0.36349964141845703,0.9945332654283985,0.234,0.9906666278839111,0.9886666536331177,0.9906666278839111,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
ce+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9908333420753479,0.9900000095367432,0.40615493059158325,0.608161837151906,0.025,0.9900000095367432,0.9900000095367432,0.9906666278839111,2544.0,32.0,651264,798720,24704,,,,,,
ce+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9933333396911621,0.9926666617393494,0.5130201578140259,0.9293629395291357,0.322,0.9933333396911621,0.9913333058357239,0.9926666617393494,2529.0,1.0,651520,798720,24704,,,,,,
supcon+gauss,linear,gaussian,bipolar,none,supcon,,,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9958333373069763,0.9946666359901428,0.462139755487442,0.9917206716304806,0.419,0.9973333477973938,0.996666669845581,0.9959999918937683,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
supcon+signrff,rff,rff,bipolar,none,supcon,"{""bw_select"": ""val""}",,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.9959999918937683,0.4778372645378113,0.4456853688763948,0.025,0.9973333477973938,0.9959999918937683,0.9959999918937683,2544.0,32.0,651264,798720,24704,,,,,,
supcon+learned,learned,learned,bipolar,none,supcon,"{""epochs"": 60}",,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.9953333139419556,0.5803074240684509,0.9237746497411593,0.322,0.9959999918937683,0.9926666617393494,0.9953333139419556,2529.0,1.0,651520,798720,24704,,,,,,
proxy+gauss,linear,gaussian,bipolar,none,proxy,,,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9925000071525574,0.9926666617393494,0.407067209482193,0.9931681222871495,0.421,0.9913333058357239,0.9906666278839111,0.9926666617393494,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
proxy+signrff,rff,rff,bipolar,none,proxy,"{""bw_select"": ""val""}",,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9950000047683716,0.9919999837875366,0.22709394991397858,0.6899625896561169,0.025,0.9926666617393494,0.9940000176429749,0.9926666617393494,2544.0,32.0,651264,798720,24704,,,,,,
proxy+learned,learned,learned,bipolar,none,proxy,"{""epochs"": 60}",,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9958333373069763,0.9946666359901428,0.5363194346427917,0.9430517914644371,0.321,0.9946666359901428,0.9913333058357239,0.9953333139419556,2529.0,1.0,651520,798720,24704,,,,,,
arc+gauss,linear,gaussian,bipolar,none,arc,,,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9950000047683716,0.9940000176429749,0.43267178535461426,0.9875927726998769,0.397,0.9266666769981384,0.9919999837875366,0.9946666359901428,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
arc+signrff,rff,rff,bipolar,none,arc,"{""bw_select"": ""val""}",,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9941666722297668,0.996666669845581,0.22556300461292267,0.5973981713835314,0.025,0.9126666784286499,0.9946666359901428,0.9953333139419556,2544.0,32.0,651264,798720,24704,,,,,,
arc+learned,learned,learned,bipolar,none,arc,"{""epochs"": 60}",,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9941666722297668,0.9946666359901428,0.5761715173721313,0.9464129122044432,0.321,0.9193333387374878,0.9933333396911621,0.9946666359901428,2529.0,1.0,651520,798720,24704,,,,,,
cluster4+gauss,linear,gaussian,bipolar,none,clustered,,,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9891666769981384,0.9879999756813049,0.3472534120082855,0.9943431620887517,0.239,0.9866666793823242,0.9839999675750732,0.9873332977294922,2528.0,1.0,651264,53760,24704,1.0,128.0,,,,
cluster4+signrff,rff,rff,bipolar,none,clustered,"{""bw_select"": ""val""}",,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9916666746139526,0.9913333058357239,0.3779274821281433,0.6605343937026501,0.025,0.9886666536331177,0.9866666793823242,0.9913333058357239,2544.0,32.0,651264,53760,24704,,,,,,
cluster4+learned,learned,learned,bipolar,none,clustered,"{""epochs"": 60}",,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9925000071525574,0.9933333396911621,0.5008690357208252,0.9189988395717602,0.326,0.9919999837875366,0.9919999837875366,0.9940000176429749,2529.0,1.0,651520,53760,24704,,,,,,
cluster8+gauss,linear,gaussian,bipolar,none,clustered,,,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9916666746139526,0.9919999837875366,0.3598932921886444,0.9944865902856669,0.242,0.9900000095367432,0.9900000095367432,0.9913333058357239,2528.0,1.0,651264,78592,24704,1.0,128.0,,,,
cluster8+signrff,rff,rff,bipolar,none,clustered,"{""bw_select"": ""val""}",,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9916666746139526,0.9919999837875366,0.40110331773757935,0.6274891793933177,0.025,0.9913333058357239,0.9886666536331177,0.9913333058357239,2544.0,32.0,651264,78592,24704,,,,,,
cluster8+learned,learned,learned,bipolar,none,clustered,"{""epochs"": 60}",,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9933333396911621,0.9933333396911621,0.508865237236023,0.9286300826587179,0.321,0.9926666617393494,0.9919999837875366,0.9933333396911621,2529.0,1.0,651520,78592,24704,,,,,,
ce_wide+gauss,linear,gaussian,bipolar,none,ce,,,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9933333396911621,0.9919999837875366,0.36971625685691833,0.994940935705006,0.22,0.9919999837875366,0.9900000095367432,0.9906666278839111,2528.0,1.0,651264,1589248,49280,1.0,128.0,,,,
ce_wide+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9933333396911621,0.9926666617393494,0.3986171782016754,0.551099635640378,0.025,0.9913333058357239,0.9913333058357239,0.9913333058357239,2544.0,32.0,651264,1589248,49280,,,,,,
ce_wide+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9950000047683716,0.9926666617393494,0.5162947177886963,0.9292976769310407,0.322,0.9953333139419556,0.9919999837875366,0.9926666617393494,2529.0,1.0,651520,1589248,49280,,,,,,
ce_deep+gauss,linear,gaussian,bipolar,none,ce,,,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9825000166893005,0.9793333411216736,0.31653091311454773,0.9955084190832179,0.247,0.9826666712760925,0.9806666374206543,0.9806666374206543,2528.0,1.0,651264,1327104,41088,1.0,128.0,,,,
ce_deep+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.987500011920929,0.9786666631698608,0.4068787693977356,0.6242937209303218,0.025,0.9826666712760925,0.9779999852180481,0.9786666631698608,2544.0,32.0,651264,1327104,41088,,,,,,
ce_deep+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9908333420753479,0.9873332977294922,0.475874662399292,0.9346597976865396,0.322,0.9860000014305115,0.9866666793823242,0.9873332977294922,2529.0,1.0,651520,1327104,41088,,,,,,
cotrain+gauss,linear,gaussian,bipolar,none,cotrain,,,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9953333139419556,0.5371531248092651,0.988398598587156,0.683,0.9940000176429749,0.9959999918937683,0.9953333139419556,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
cotrain+signrff,rff,rff,bipolar,none,cotrain,"{""bw_select"": ""val""}",,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9953333139419556,0.5371531248092651,0.988398598587156,0.013,0.9940000176429749,0.9959999918937683,0.9953333139419556,2528.0,1.0,651264,798720,24704,,,,,,
cotrain+learned,learned,learned,bipolar,none,cotrain,"{""epochs"": 60}",,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9953333139419556,0.5371531248092651,0.988398598587156,0.013,0.9940000176429749,0.9959999918937683,0.9953333139419556,2528.0,1.0,651264,798720,24704,,,,,,
cotrain_learnP+gauss,linear,gaussian,bipolar,none,cotrain,,,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9933333396911621,0.4908507168292999,0.9463060741218194,0.697,0.9940000176429749,0.9933333396911621,0.9933333396911621,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
cotrain_learnP+signrff,rff,rff,bipolar,none,cotrain,"{""bw_select"": ""val""}",,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9933333396911621,0.4908507168292999,0.9463060741218194,0.013,0.9940000176429749,0.9933333396911621,0.9933333396911621,2528.0,1.0,651264,798720,24704,,,,,,
cotrain_learnP+learned,learned,learned,bipolar,none,cotrain,"{""epochs"": 60}",,,linear,0,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9933333396911621,0.4908507168292999,0.9463060741218194,0.013,0.9940000176429749,0.9933333396911621,0.9933333396911621,2528.0,1.0,651264,798720,24704,,,,,,
raw+gauss,linear,gaussian,bipolar,none,raw,,,,linear,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.2578774392604828,0.9828754963327289,0.016,0.9900000095367432,0.9793333411216736,0.9959999918937683,1504.0,1.0,389120,0,0,1.0,64.0,,,,
raw+signrff,rff,rff,bipolar,none,raw,"{""bw_select"": ""val""}",,,linear,1,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.996666669845581,0.14933224022388458,0.6197166665200514,0.059,0.9886666536331177,0.9786666631698608,0.9946666359901428,1520.0,32.0,389120,0,0,,,,,,
raw+learned,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,,linear,1,4096,64,30,30,cosine,uniform,1,32,0,1.0,0.9973333477973938,0.42735740542411804,0.7323176411232912,0.32,0.9893333315849304,0.981333315372467,0.9979999661445618,1504.5,1.0,389248,0,0,,,,,,
randmlp+gauss,linear,gaussian,bipolar,none,randmlp,,,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9241666793823242,0.9206666350364685,0.07310067862272263,0.9814596913389961,0.019,0.4466666579246521,0.8840000033378601,0.9120000004768372,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
randmlp+signrff,rff,rff,bipolar,none,randmlp,"{""bw_select"": ""val""}",,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9300000071525574,0.9259999990463257,0.0458650216460228,0.6387432729323574,0.027,0.312666654586792,0.8786666393280029,0.9079999923706055,2544.0,32.0,651264,798720,24704,,,,,,
randmlp+learned,learned,learned,bipolar,none,randmlp,"{""epochs"": 60}",,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9866666793823242,0.9779999852180481,0.32572412490844727,0.5816117072251255,0.322,0.2840000092983246,0.8840000033378601,0.9766666293144226,2529.0,1.0,651520,798720,24704,,,,,,
ce+gauss,linear,gaussian,bipolar,none,ce,,,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9925000071525574,0.9906666278839111,0.35429647564888,0.9945485320378389,0.221,0.9886666536331177,0.9866666793823242,0.9913333058357239,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
ce+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9950000047683716,0.9913333058357239,0.4074373245239258,0.650160721320913,0.025,0.9893333315849304,0.9900000095367432,0.9926666617393494,2544.0,32.0,651264,798720,24704,,,,,,
ce+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9933333396911621,0.5052438378334045,0.9302859991129745,0.323,0.9913333058357239,0.9913333058357239,0.9919999837875366,2529.0,1.0,651520,798720,24704,,,,,,
supcon+gauss,linear,gaussian,bipolar,none,supcon,,,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.46150246262550354,0.991707714170006,0.412,0.9926666617393494,0.9953333139419556,0.9953333139419556,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
supcon+signrff,rff,rff,bipolar,none,supcon,"{""bw_select"": ""val""}",,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.9959999918937683,0.3025433421134949,0.1307309757462252,0.025,0.9493333101272583,0.9933333396911621,0.9973333477973938,2544.0,32.0,651264,798720,24704,,,,,,
supcon+learned,learned,learned,bipolar,none,supcon,"{""epochs"": 60}",,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9959999918937683,0.5904277563095093,0.9328554413080167,0.322,0.9933333396911621,0.9946666359901428,0.9959999918937683,2529.0,1.0,651520,798720,24704,,,,,,
proxy+gauss,linear,gaussian,bipolar,none,proxy,,,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9933333396911621,0.4012219309806824,0.9928023304244724,0.418,0.9893333315849304,0.9926666617393494,0.9926666617393494,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
proxy+signrff,rff,rff,bipolar,none,proxy,"{""bw_select"": ""val""}",,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9933333396911621,0.412894070148468,0.5648871524531922,0.025,0.9886666536331177,0.9919999837875366,0.9926666617393494,2544.0,32.0,651264,798720,24704,,,,,,
proxy+learned,learned,learned,bipolar,none,proxy,"{""epochs"": 60}",,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9933333396911621,0.531764030456543,0.9434559914967339,0.278,0.9879999756813049,0.9913333058357239,0.9926666617393494,2529.0,1.0,651520,798720,24704,,,,,,
arc+gauss,linear,gaussian,bipolar,none,arc,,,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9946666359901428,0.43207836151123047,0.9874228766521498,0.358,0.9306666851043701,0.9933333396911621,0.9946666359901428,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
arc+signrff,rff,rff,bipolar,none,arc,"{""bw_select"": ""val""}",,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9959999918937683,0.23019243776798248,0.6081806104687526,0.025,0.9239999651908875,0.9946666359901428,0.996666669845581,2544.0,32.0,651264,798720,24704,,,,,,
arc+learned,learned,learned,bipolar,none,arc,"{""epochs"": 60}",,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.996666669845581,0.9946666359901428,0.5669850707054138,0.9470197442203121,0.322,0.9246666431427002,0.9940000176429749,0.9940000176429749,2529.0,1.0,651520,798720,24704,,,,,,
cluster4+gauss,linear,gaussian,bipolar,none,clustered,,,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9925000071525574,0.9866666793823242,0.3369270861148834,0.9944088858043527,0.233,0.9819999933242798,0.9839999675750732,0.9866666793823242,2528.0,1.0,651264,53760,24704,1.0,128.0,,,,
cluster4+signrff,rff,rff,bipolar,none,clustered,"{""bw_select"": ""val""}",,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9941666722297668,0.9873332977294922,0.31014761328697205,0.2777527816426768,0.025,0.9839999675750732,0.9866666793823242,0.9873332977294922,2544.0,32.0,651264,53760,24704,,,,,,
cluster4+learned,learned,learned,bipolar,none,clustered,"{""epochs"": 60}",,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.9913333058357239,0.49480825662612915,0.9219915488309228,0.322,0.9886666536331177,0.9886666536331177,0.9913333058357239,2529.0,1.0,651520,53760,24704,,,,,,
cluster8+gauss,linear,gaussian,bipolar,none,clustered,,,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9933333396911621,0.9900000095367432,0.3506403863430023,0.9944261205060103,0.242,0.9873332977294922,0.9873332977294922,0.9886666536331177,2528.0,1.0,651264,78592,24704,1.0,128.0,,,,
cluster8+signrff,rff,rff,bipolar,none,clustered,"{""bw_select"": ""val""}",,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9950000047683716,0.9886666536331177,0.2725689113140106,0.1840480389161461,0.025,0.9793333411216736,0.9839999675750732,0.9886666536331177,2544.0,32.0,651264,78592,24704,,,,,,
cluster8+learned,learned,learned,bipolar,none,clustered,"{""epochs"": 60}",,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9926666617393494,0.5026987791061401,0.9287798913722412,0.322,0.9900000095367432,0.9913333058357239,0.9926666617393494,2529.0,1.0,651520,78592,24704,,,,,,
ce_wide+gauss,linear,gaussian,bipolar,none,ce,,,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9933333396911621,0.9913333058357239,0.3716035485267639,0.9946110776526795,0.22,0.9906666278839111,0.9893333315849304,0.9906666278839111,2528.0,1.0,651264,1589248,49280,1.0,128.0,,,,
ce_wide+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9958333373069763,0.9926666617393494,0.4072470963001251,0.5797840475178075,0.025,0.9879999756813049,0.9900000095367432,0.9933333396911621,2544.0,32.0,651264,1589248,49280,,,,,,
ce_wide+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9950000047683716,0.9926666617393494,0.507197916507721,0.9341047985088534,0.321,0.9906666278839111,0.9933333396911621,0.9926666617393494,2529.0,1.0,651520,1589248,49280,,,,,,
ce_deep+gauss,linear,gaussian,bipolar,none,ce,,,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9850000143051147,0.9793333411216736,0.3063413202762604,0.9963939726081773,0.248,0.9753333330154419,0.9726666808128357,0.9786666631698608,2528.0,1.0,651264,1327104,41088,1.0,128.0,,,,
ce_deep+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9833333492279053,0.9839999675750732,0.32387474179267883,0.2414128682458575,0.025,0.9826666712760925,0.972000002861023,0.9819999933242798,2544.0,32.0,651264,1327104,41088,,,,,,
ce_deep+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9958333373069763,0.9866666793823242,0.46615901589393616,0.9324597862435778,0.323,0.9866666793823242,0.9826666712760925,0.9873332977294922,2529.0,1.0,651520,1327104,41088,,,,,,
cotrain+gauss,linear,gaussian,bipolar,none,cotrain,,,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.5577000379562378,0.9873032282513169,0.682,0.9940000176429749,0.996666669845581,0.996666669845581,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
cotrain+signrff,rff,rff,bipolar,none,cotrain,"{""bw_select"": ""val""}",,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.5577000379562378,0.9873032282513169,0.013,0.9940000176429749,0.996666669845581,0.996666669845581,2528.0,1.0,651264,798720,24704,,,,,,
cotrain+learned,learned,learned,bipolar,none,cotrain,"{""epochs"": 60}",,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.5577000379562378,0.9873032282513169,0.013,0.9940000176429749,0.996666669845581,0.996666669845581,2528.0,1.0,651264,798720,24704,,,,,,
cotrain_learnP+gauss,linear,gaussian,bipolar,none,cotrain,,,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,1.0,0.9959999918937683,0.523500382900238,0.9550190932081538,0.637,0.9946666359901428,0.9959999918937683,0.996666669845581,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
cotrain_learnP+signrff,rff,rff,bipolar,none,cotrain,"{""bw_select"": ""val""}",,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,1.0,0.9959999918937683,0.523500382900238,0.9550190932081538,0.013,0.9946666359901428,0.9959999918937683,0.996666669845581,2528.0,1.0,651264,798720,24704,,,,,,
cotrain_learnP+learned,learned,learned,bipolar,none,cotrain,"{""epochs"": 60}",,,linear,1,4096,128,30,30,cosine,uniform,1,32,0,1.0,0.9959999918937683,0.523500382900238,0.9550190932081538,0.013,0.9946666359901428,0.9959999918937683,0.996666669845581,2528.0,1.0,651264,798720,24704,,,,,,
raw+gauss,linear,gaussian,bipolar,none,raw,,,,linear,2,4096,64,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.9973333477973938,0.25736841559410095,0.982928383725162,0.018,0.9886666536331177,0.9913333058357239,0.9973333477973938,1504.0,1.0,389120,0,0,1.0,64.0,,,,
raw+signrff,rff,rff,bipolar,none,raw,"{""bw_select"": ""val""}",,,linear,2,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.9946666359901428,0.147195965051651,0.6186398573425952,0.044,0.9853333234786987,0.9819999933242798,0.9946666359901428,1520.0,32.0,389120,0,0,,,,,,
