spec,family,rp,out,preproc,extractor,params,spec_sim,codec,task,seed,dim,F,C,epochs,sim,weight,multi,proto_bits,quant_train,val_acc,id_acc,margin_id,geom_fid,fit_s,acc_noise_0.5,acc_drop_0.2,acc_flip_0.05,mem_kb,vec_bits,ops_per_query,ext_bits,ext_ops,rp_density,rp_rank,acc_shift_6,margin_ood,acc_shift_12,acc_shift_18,nmi,ari,auroc
gaussian,linear,gaussian,bipolar,none,raw,,,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9491667151451111,0.949999988079071,0.18894673883914948,0.9787859686617021,0.024,0.934666633605957,0.9139999747276306,0.949999988079071,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
rademacher,linear,rademacher,bipolar,none,raw,,,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.8916667103767395,0.8819999694824219,0.1391783058643341,0.9584412808269672,0.027,0.8740000128746033,0.8366666436195374,0.8806666731834412,512.0,1.0,389120,0,0,1.0,64.0,,,,,,,
uniform,linear,uniform,bipolar,none,raw,,,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9291666746139526,0.9293333292007446,0.1743840128183365,0.9765339628582487,0.016,0.9193333387374878,0.8859999775886536,0.9306666851043701,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
laplace,linear,laplace,bipolar,none,raw,,,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9658333659172058,0.9693333506584167,0.20795384049415588,0.9761428863813556,0.017,0.9526666402816772,0.9393333196640015,0.9693333506584167,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
student_t,linear,student_t,bipolar,none,raw,,,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9775000214576721,0.9746666550636292,0.2194339781999588,0.9728849859615135,0.02,0.9559999704360962,0.9493333101272583,0.9766666293144226,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
cauchy,linear,cauchy,bipolar,none,raw,,,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9953333139419556,0.2968461811542511,0.8338252447895205,0.017,0.9913333058357239,0.9886666536331177,0.9953333139419556,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
achlioptas,linear,achlioptas,bipolar,none,raw,,,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.96833336353302,0.9706666469573975,0.21112178266048431,0.9734515852372606,0.016,0.9593333005905151,0.9440000057220459,0.9699999690055847,501.28,1.0,214139,0,0,0.3325,64.0,,,,,,,
ternary,linear,ternary,bipolar,none,raw,,,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9258333444595337,0.9319999814033508,0.17141373455524445,0.9747867496226525,0.017,0.9213333129882812,0.8833333253860474,0.9279999732971191,522.73,1.0,301991,0,0,0.6676,64.0,,,,,,,
very_sparse,linear,very_sparse,bipolar,none,raw,,,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9950000047683716,0.9933333396911621,0.2616337537765503,0.917212542010255,0.015,0.9879999756813049,0.9826666712760925,0.9926666617393494,488.08,1.0,160077,0,0,0.1263,64.0,,,,,,,
count_sketch,linear,count_sketch,bipolar,none,raw,,,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9950000047683716,0.9919999837875366,0.002725469646975398,0.48347654648283683,0.014,0.9693333506584167,0.9393333196640015,0.12266666442155838,480.1,1.0,127040,0,0,0.0002,64.0,,,,,,,
srht,linear,srht,bipolar,none,raw,,,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.7233333587646484,0.7360000014305115,0.0770777091383934,0.6302019293685828,0.019,0.7093333005905151,0.6653333306312561,0.7393333315849304,512.0,1.0,389120,0,0,1.0,64.0,,,,,,,
hadamard_det,linear,hadamard_det,bipolar,none,raw,,,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.7316666841506958,0.7366666793823242,0.07769683003425598,0.6329513126632645,0.019,0.6833333373069763,0.6399999856948853,0.7360000014305115,512.0,1.0,389120,0,0,1.0,64.0,,,,,,,
orthogonal,linear,orthogonal,bipolar,none,raw,,,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9516667127609253,0.9566666483879089,0.19124463200569153,0.9869914730298667,0.037,0.9393333196640015,0.9166666865348816,0.9546666741371155,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
orth_blend,linear,orth_blend,bipolar,none,raw,,,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9516667127609253,0.9539999961853027,0.1897042691707611,0.9804117970380756,0.048,0.9340000152587891,0.9139999747276306,0.9566666483879089,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
sobol,linear,sobol,bipolar,none,raw,,,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9491667151451111,0.949999988079071,0.1907738894224167,0.9870053785455146,0.024,0.9393333196640015,0.9153333306312561,0.9513333439826965,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
binary01,linear,binary01,bipolar,none,raw,,,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.51583331823349,0.5306666493415833,-0.05128128081560135,0.261747503064231,0.023,0.5080000162124634,0.47066664695739746,0.5246666669845581,496.0,1.0,258015,0,0,0.4999,64.0,,,,,,,
rff_b0.25,rff,rff,bipolar,none,raw,"{""bw_scale"": 0.25}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.6974999904632568,0.7086666822433472,0.05558505281805992,0.14331468819954682,0.032,0.6673333048820496,0.7306666374206543,0.687333345413208,1520.0,32.0,389120,0,0,,,,,,,,,
rff_b1.0,rff,rff,bipolar,none,raw,"{""bw_scale"": 1.0}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9333333373069763,0.9419999718666077,0.08032117784023285,0.23601150680537786,0.033,0.9293333292007446,0.9013333320617676,0.9359999895095825,1520.0,32.0,389120,0,0,,,,,,,,,
rff_real_b1.0,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9333333373069763,0.9419999718666077,0.08032117784023285,0.23601150680537786,0.034,0.9293333292007446,0.9013333320617676,0.9359999895095825,1520.0,32.0,389120,0,0,,,,,,,,,
signrff_tuned,rff,rff,bipolar,none,raw,"{""bw_grid"": [0.05, 0.1, 0.25, 0.5, 1.0], ""bw_select"": ""val""}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9333333373069763,0.9419999718666077,0.08032118529081345,0.23601150680537786,0.043,0.9293333292007446,0.9013333320617676,0.9359999895095825,1520.0,32.0,389120,0,0,,,,,,,,,
fpe_phasor,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.737500011920929,0.7593333125114441,0.06214463338255882,0.16176341735231414,0.04,0.7206666469573975,0.7693333029747009,0.7419999837875366,2000.0,32.0,516096,0,0,,,,,,,,,
fpe_b1,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.6349999904632568,0.656000018119812,0.026578839868307114,0.013264990479049185,0.036,0.6033333539962769,0.6226666569709778,0.6159999966621399,1504.5,1.0,389120,0,0,,,,,,,,,
fpe_b3,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.7333333492279053,0.7513332962989807,0.059791237115859985,0.15952350527311804,0.041,0.7146666646003723,0.7726666331291199,0.734666645526886,1985.5,1.5,516096,0,0,,,,,,,,,
nystrom_gauss,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""gaussian""}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.8366667032241821,0.8493333458900452,0.02649534121155739,0.3625719934583077,0.217,0.8106666803359985,0.7693333029747009,0.8086666464805603,67040.0,1.0,17162240,0,0,,,,,,,,,
nystrom_lap,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""laplacian""}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9941666722297668,0.9900000095367432,0.09331964701414108,0.6027321519920746,0.253,0.9733332991600037,0.9739999771118164,0.9853333234786987,67040.0,1.0,17162240,0,0,,,,,,,,,
learned,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9900000095367432,0.981333315372467,0.3292295038700104,0.7674807958477283,0.283,0.9699999690055847,0.9613333344459534,0.9800000190734863,1504.5,1.0,389248,0,0,,,,,,,,,
datainformed_k16,datainformed,datainformed,bipolar,none,raw,"{""K"": 16}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9483333826065063,0.9526666402816772,0.1898331344127655,0.9787903759953465,0.062,0.937999963760376,0.9160000085830688,0.9539999961853027,1504.0,1.0,389120,0,0,,,,,,,,,
imp_a0.5,imp,imp,bipolar,none,raw,"{""gain"": 0.5}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.95250004529953,0.949999988079071,0.1878431737422943,0.9713219607439303,0.017,0.9340000152587891,0.9073333144187927,0.9473333358764648,1520.0,1.0,393216,0,0,,,,,,,,,
linear_real_fp32,linear,gaussian,real,none,raw,,,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9491667151451111,0.949999988079071,0.18894673883914948,0.9787859686617021,0.017,0.934666633605957,0.9139999747276306,0.949999988079071,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
gaussian,linear,gaussian,bipolar,none,raw,,,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9491667151451111,0.9526666402816772,0.19288451969623566,0.9787654116563916,0.017,0.9440000057220459,0.9206666350364685,0.9513333439826965,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
rademacher,linear,rademacher,bipolar,none,raw,,,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.8891667127609253,0.9013333320617676,0.14543655514717102,0.9634592797109937,0.018,0.890666663646698,0.8466666340827942,0.8926666378974915,512.0,1.0,389120,0,0,1.0,64.0,,,,,,,
uniform,linear,uniform,bipolar,none,raw,,,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9283333420753479,0.9306666851043701,0.17914624512195587,0.9762563380509591,0.017,0.9253333210945129,0.8986666798591614,0.9300000071525574,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
laplace,linear,laplace,bipolar,none,raw,,,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9600000381469727,0.972000002861023,0.2093716263771057,0.976401904829588,0.018,0.9633333086967468,0.9506666660308838,0.9679999947547913,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
student_t,linear,student_t,bipolar,none,raw,,,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9666666984558105,0.9746666550636292,0.2197331041097641,0.9728393281108507,0.02,0.9713333249092102,0.9539999961853027,0.9753333330154419,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
cauchy,linear,cauchy,bipolar,none,raw,,,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9979999661445618,0.29245465993881226,0.8365106831399407,0.017,0.9913333058357239,0.9900000095367432,0.9986666440963745,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
achlioptas,linear,achlioptas,bipolar,none,raw,,,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.971666693687439,0.9693333506584167,0.20829300582408905,0.9726662546013922,0.015,0.9599999785423279,0.9419999718666077,0.9679999947547913,501.35,1.0,214446,0,0,0.3337,64.0,,,,,,,
ternary,linear,ternary,bipolar,none,raw,,,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9241666793823242,0.9319999814033508,0.1765226274728775,0.9761271235591542,0.017,0.9279999732971191,0.9013333320617676,0.9326666593551636,522.78,1.0,302211,0,0,0.6685,64.0,,,,,,,
very_sparse,linear,very_sparse,bipolar,none,raw,,,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9916666746139526,0.9953333139419556,0.2600266933441162,0.9195995124499574,0.015,0.9866666793823242,0.9860000014305115,0.9953333139419556,488.04,1.0,159891,0,0,0.1256,64.0,,,,,,,
count_sketch,linear,count_sketch,bipolar,none,raw,,,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9950000047683716,0.9940000176429749,0.0026595578528940678,0.49058800785750684,0.014,0.9699999690055847,0.9506666660308838,0.09733333438634872,480.1,1.0,127040,0,0,0.0002,63.0,,,,,,,
srht,linear,srht,bipolar,none,raw,,,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.75,0.753333330154419,0.07739799469709396,0.6293145022315498,0.019,0.70333331823349,0.6779999732971191,0.746666669845581,512.0,1.0,389120,0,0,1.0,64.0,,,,,,,
hadamard_det,linear,hadamard_det,bipolar,none,raw,,,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.7383333444595337,0.7580000162124634,0.09017780423164368,0.6402971778124615,0.018,0.7353333234786987,0.6586666703224182,0.7559999823570251,512.0,1.0,389120,0,0,1.0,64.0,,,,,,,
orthogonal,linear,orthogonal,bipolar,none,raw,,,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9450000524520874,0.95333331823349,0.193916454911232,0.9871260904090206,0.044,0.9466666579246521,0.9213333129882812,0.949999988079071,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
orth_blend,linear,orth_blend,bipolar,none,raw,,,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9466667175292969,0.9519999623298645,0.19390752911567688,0.9804442980384678,0.047,0.9493333101272583,0.9213333129882812,0.9506666660308838,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
sobol,linear,sobol,bipolar,none,raw,,,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9491667151451111,0.9526666402816772,0.192917600274086,0.9867157325191045,0.025,0.9459999799728394,0.9206666350364685,0.9506666660308838,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
binary01,linear,binary01,bipolar,none,raw,,,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.5550000071525574,0.5786666870117188,-0.014063837938010693,0.2931246712693662,0.022,0.5460000038146973,0.5180000066757202,0.5693333148956299,496.0,1.0,258086,0,0,0.5001,64.0,,,,,,,
rff_b0.25,rff,rff,bipolar,none,raw,"{""bw_scale"": 0.25}",,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.7108333706855774,0.7113333344459534,0.057660847902297974,0.13438016449490717,0.034,0.6700000166893005,0.7493333220481873,0.6866666674613953,1520.0,32.0,389120,0,0,,,,,,,,,
rff_b1.0,rff,rff,bipolar,none,raw,"{""bw_scale"": 1.0}",,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9350000023841858,0.9273332953453064,0.08119246363639832,0.24381407612502737,0.035,0.9146666526794434,0.90666663646698,0.921999990940094,1520.0,32.0,389120,0,0,,,,,,,,,
rff_real_b1.0,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9350000023841858,0.9273332953453064,0.08119246363639832,0.24381407612502737,0.035,0.9146666526794434,0.90666663646698,0.921999990940094,1520.0,32.0,389120,0,0,,,,,,,,,
signrff_tuned,rff,rff,bipolar,none,raw,"{""bw_grid"": [0.05, 0.1, 0.25, 0.5, 1.0], ""bw_select"": ""val""}",,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9350000023841858,0.9273332953453064,0.08119247108697891,0.24381407612502737,0.041,0.9146666526794434,0.90666663646698,0.921999990940094,1520.0,32.0,389120,0,0,,,,,,,,,
fpe_phasor,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25}",,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.7450000047683716,0.7526666522026062,0.0634724348783493,0.15492538347046397,0.043,0.7173333168029785,0.7759999632835388,0.7353333234786987,2000.0,32.0,516096,0,0,,,,,,,,,
fpe_b1,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.6541666984558105,0.6526666879653931,0.027748461812734604,0.006415733200874784,0.035,0.5953333377838135,0.628000020980835,0.6200000047683716,1504.5,1.0,389120,0,0,,,,,,,,,
fpe_b3,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.7400000095367432,0.7459999918937683,0.06125475838780403,0.15004644446445403,0.043,0.7080000042915344,0.7739999890327454,0.731333315372467,1985.5,1.5,516096,0,0,,,,,,,,,
nystrom_gauss,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""gaussian""}",,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.8491666913032532,0.8386666774749756,0.02813464030623436,0.355216724331062,0.21,0.8306666612625122,0.7540000081062317,0.8166666626930237,67040.0,1.0,17162240,0,0,,,,,,,,,
nystrom_lap,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""laplacian""}",,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9958333373069763,0.9900000095367432,0.09531031548976898,0.600118458866324,0.249,0.9746666550636292,0.9793333411216736,0.9900000095367432,67040.0,1.0,17162240,0,0,,,,,,,,,
learned,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9783333539962769,0.9786666631698608,0.32853952050209045,0.7775281086103861,0.291,0.9726666808128357,0.9620000123977661,0.9800000190734863,1504.5,1.0,389248,0,0,,,,,,,,,
datainformed_k16,datainformed,datainformed,bipolar,none,raw,"{""K"": 16}",,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9483333826065063,0.9506666660308838,0.1920139193534851,0.9788265059587691,0.062,0.9446666836738586,0.9179999828338623,0.9519999623298645,1504.0,1.0,389120,0,0,,,,,,,,,
imp_a0.5,imp,imp,bipolar,none,raw,"{""gain"": 0.5}",,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9475000500679016,0.9493333101272583,0.19093891978263855,0.9709206495580229,0.017,0.940666675567627,0.9200000166893005,0.9473333358764648,1520.0,1.0,393216,0,0,,,,,,,,,
linear_real_fp32,linear,gaussian,real,none,raw,,,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9491667151451111,0.9526666402816772,0.19288451969623566,0.9787654116563916,0.017,0.9440000057220459,0.9206666350364685,0.9513333439826965,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
gaussian,linear,gaussian,bipolar,none,raw,,,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.955833375453949,0.9419999718666077,0.18982340395450592,0.9777645820129753,0.017,0.9359999895095825,0.906000018119812,0.9399999976158142,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
rademacher,linear,rademacher,bipolar,none,raw,,,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.8883333802223206,0.8926666378974915,0.14283663034439087,0.9585248940155694,0.018,0.8819999694824219,0.8413333296775818,0.8886666297912598,512.0,1.0,389120,0,0,1.0,64.0,,,,,,,
uniform,linear,uniform,bipolar,none,raw,,,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.9333333373069763,0.9200000166893005,0.17498619854450226,0.9746565459684399,0.016,0.9146666526794434,0.8866666555404663,0.918666660785675,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
laplace,linear,laplace,bipolar,none,raw,,,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.9641667008399963,0.9593333005905151,0.20786264538764954,0.9752155807005924,0.018,0.9546666741371155,0.9340000152587891,0.9586666822433472,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
student_t,linear,student_t,bipolar,none,raw,,,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.9775000214576721,0.9653333425521851,0.21909868717193604,0.9720578578511346,0.02,0.9599999785423279,0.9419999718666077,0.965999960899353,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
cauchy,linear,cauchy,bipolar,none,raw,,,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.9979999661445618,0.2942034900188446,0.8250865244240505,0.017,0.9953333139419556,0.9919999837875366,0.9973333477973938,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
achlioptas,linear,achlioptas,bipolar,none,raw,,,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.9725000262260437,0.9653333425521851,0.21061885356903076,0.9706421505069139,0.016,0.9580000042915344,0.9453333020210266,0.9646666646003723,501.43,1.0,214762,0,0,0.3349,64.0,,,,,,,
ternary,linear,ternary,bipolar,none,raw,,,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.9325000047683716,0.9173333048820496,0.17282885313034058,0.9748136655903779,0.017,0.909333348274231,0.8893333077430725,0.921999990940094,522.68,1.0,301800,0,0,0.6669,64.0,,,,,,,
very_sparse,linear,very_sparse,bipolar,none,raw,,,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.9958333373069763,0.9959999918937683,0.265360027551651,0.9109399819803025,0.015,0.9886666536331177,0.984666645526886,0.9933333396911621,487.95,1.0,159534,0,0,0.1242,64.0,,,,,,,
count_sketch,linear,count_sketch,bipolar,none,raw,,,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.9933333396911621,0.9940000176429749,0.0026721961330622435,0.4749997853491396,0.014,0.9793333411216736,0.9459999799728394,0.1653333306312561,480.1,1.0,127040,0,0,0.0002,64.0,,,,,,,
srht,linear,srht,bipolar,none,raw,,,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.737500011920929,0.7266666293144226,0.07295121997594833,0.6263177291323428,0.019,0.7080000042915344,0.6526666879653931,0.7193333506584167,512.0,1.0,389120,0,0,1.0,64.0,,,,,,,
hadamard_det,linear,hadamard_det,bipolar,none,raw,,,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.75,0.7360000014305115,0.07610560953617096,0.6283729400350532,0.018,0.7039999961853027,0.6739999651908875,0.7406666874885559,512.0,1.0,389120,0,0,1.0,64.0,,,,,,,
orthogonal,linear,orthogonal,bipolar,none,raw,,,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.9533333778381348,0.9386666417121887,0.1912841796875,0.9865699275066548,0.043,0.9366666674613953,0.9179999828338623,0.937999963760376,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
orth_blend,linear,orth_blend,bipolar,none,raw,,,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.955833375453949,0.9366666674613953,0.18970417976379395,0.9797427242791225,0.042,0.937333345413208,0.9113333225250244,0.937999963760376,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
sobol,linear,sobol,bipolar,none,raw,,,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.9508333802223206,0.9413332939147949,0.19105423986911774,0.9858348393270958,0.024,0.9366666674613953,0.9099999666213989,0.9426666498184204,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
binary01,linear,binary01,bipolar,none,raw,,,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.6625000238418579,0.6653333306312561,0.0077405450865626335,0.2520425894141563,0.021,0.6359999775886536,0.6146666407585144,0.6679999828338623,496.03,1.0,258316,0,0,0.501,64.0,,,,,,,
rff_b0.25,rff,rff,bipolar,none,raw,"{""bw_scale"": 0.25}",,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.7225000262260437,0.6959999799728394,0.05777019262313843,0.14410642081364305,0.032,0.6599999666213989,0.7253333330154419,0.6840000152587891,1520.0,32.0,389120,0,0,,,,,,,,,
rff_b1.0,rff,rff,bipolar,none,raw,"{""bw_scale"": 1.0}",,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.9358333349227905,0.9226666688919067,0.08198226243257523,0.22820990245045955,0.032,0.9193333387374878,0.8959999680519104,0.9166666865348816,1520.0,32.0,389120,0,0,,,,,,,,,
rff_real_b1.0,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.9358333349227905,0.9226666688919067,0.08198225498199463,0.22820990245045955,0.031,0.9193333387374878,0.8959999680519104,0.9166666865348816,1520.0,32.0,389120,0,0,,,,,,,,,
signrff_tuned,rff,rff,bipolar,none,raw,"{""bw_grid"": [0.05, 0.1, 0.25, 0.5, 1.0], ""bw_select"": ""val""}",,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.9358333349227905,0.9226666688919067,0.08198225498199463,0.22820990245045955,0.038,0.9193333387374878,0.8959999680519104,0.9166666865348816,1520.0,32.0,389120,0,0,,,,,,,,,
fpe_phasor,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25}",,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.7716667056083679,0.7379999756813049,0.06318486481904984,0.15372849993632404,0.039,0.7073333263397217,0.7559999823570251,0.7086666822433472,2000.0,32.0,516096,0,0,,,,,,,,,
fpe_b1,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.6583333611488342,0.6433333158493042,0.027727793902158737,0.009898630000620936,0.031,0.5986666679382324,0.6206666827201843,0.6060000061988831,1504.5,1.0,389120,0,0,,,,,,,,,
fpe_b3,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.7675000429153442,0.7273333072662354,0.060959674417972565,0.15156846456528597,0.04,0.7059999704360962,0.7566666603088379,0.7120000123977661,1985.5,1.5,516096,0,0,,,,,,,,,
nystrom_gauss,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""gaussian""}",,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.8508333563804626,0.8479999899864197,0.02776370756328106,0.3633337763890456,0.212,0.8100000023841858,0.7633333206176758,0.8053333163261414,67040.0,1.0,17162240,0,0,,,,,,,,,
nystrom_lap,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""laplacian""}",,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9933333396911621,0.09293786436319351,0.593540397933279,0.251,0.984666645526886,0.9760000109672546,0.9906666278839111,67040.0,1.0,17162240,0,0,,,,,,,,,
learned,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.9791666865348816,0.9773333072662354,0.32393917441368103,0.7726038483796397,0.296,0.9713333249092102,0.9539999961853027,0.9760000109672546,1504.5,1.0,389248,0,0,,,,,,,,,
datainformed_k16,datainformed,datainformed,bipolar,none,raw,"{""K"": 16}",,,heavy_tail,2,4096,64,30,30,cosine,uniform,1,32,0,0.9500000476837158,0.940666675567627,0.1908552646636963,0.9773089921330629,0.062,0.9359999895095825,0.9120000004768372,0.9386666417121887,1504.0,1.0,389120,0,0,,,,,,,,,
